delay (mcparamset=1) X,delay (mcparamset=1) Y,delay (mcparamset=2) X,delay (mcparamset=2) Y,delay (mcparamset=3) X,delay (mcparamset=3) Y,delay (mcparamset=4) X,delay (mcparamset=4) Y,delay (mcparamset=5) X,delay (mcparamset=5) Y,delay (mcparamset=6) X,delay (mcparamset=6) Y,delay (mcparamset=7) X,delay (mcparamset=7) Y,delay (mcparamset=8) X,delay (mcparamset=8) Y,delay (mcparamset=9) X,delay (mcparamset=9) Y,delay (mcparamset=10) X,delay (mcparamset=10) Y,delay (mcparamset=11) X,delay (mcparamset=11) Y,delay (mcparamset=12) X,delay (mcparamset=12) Y,delay (mcparamset=13) X,delay (mcparamset=13) Y,delay (mcparamset=14) X,delay (mcparamset=14) Y,delay (mcparamset=15) X,delay (mcparamset=15) Y,delay (mcparamset=16) X,delay (mcparamset=16) Y,delay (mcparamset=17) X,delay (mcparamset=17) Y,delay (mcparamset=18) X,delay (mcparamset=18) Y,delay (mcparamset=19) X,delay (mcparamset=19) Y,delay (mcparamset=20) X,delay (mcparamset=20) Y,delay (mcparamset=21) X,delay (mcparamset=21) Y,delay (mcparamset=22) X,delay (mcparamset=22) Y,delay (mcparamset=23) X,delay (mcparamset=23) Y,delay (mcparamset=24) X,delay (mcparamset=24) Y,delay (mcparamset=25) X,delay (mcparamset=25) Y,delay (mcparamset=26) X,delay (mcparamset=26) Y,delay (mcparamset=27) X,delay (mcparamset=27) Y,delay (mcparamset=28) X,delay (mcparamset=28) Y,delay (mcparamset=29) X,delay (mcparamset=29) Y,delay (mcparamset=30) X,delay (mcparamset=30) Y,delay (mcparamset=31) X,delay (mcparamset=31) Y,delay (mcparamset=32) X,delay (mcparamset=32) Y,delay (mcparamset=33) X,delay (mcparamset=33) Y,delay (mcparamset=34) X,delay (mcparamset=34) Y,delay (mcparamset=35) X,delay (mcparamset=35) Y,delay (mcparamset=36) X,delay (mcparamset=36) Y,delay (mcparamset=37) X,delay (mcparamset=37) Y,delay (mcparamset=38) X,delay (mcparamset=38) Y,delay (mcparamset=39) X,delay (mcparamset=39) Y,delay (mcparamset=40) X,delay (mcparamset=40) Y,delay (mcparamset=41) X,delay (mcparamset=41) Y,delay (mcparamset=42) X,delay (mcparamset=42) Y,delay (mcparamset=43) X,delay (mcparamset=43) Y,delay (mcparamset=44) X,delay (mcparamset=44) Y,delay (mcparamset=45) X,delay (mcparamset=45) Y,delay (mcparamset=46) X,delay (mcparamset=46) Y,delay (mcparamset=47) X,delay (mcparamset=47) Y,delay (mcparamset=48) X,delay (mcparamset=48) Y,delay (mcparamset=49) X,delay (mcparamset=49) Y,delay (mcparamset=50) X,delay (mcparamset=50) Y
2.625e-06,5.902098621948615e-09,2.625e-06,5.901640356954662e-09,2.625e-06,5.901777016607592e-09,2.625e-06,5.899446395192472e-09,2.625e-06,5.899877729914504e-09,2.625e-06,5.905219040472534e-09,2.625e-06,5.899648228058218e-09,2.625e-06,5.904467775335516e-09,2.625e-06,5.905194548796464e-09,2.625e-06,5.902882953605396e-09,2.625e-06,5.899940714501811e-09,2.625e-06,5.90094459059593e-09,2.625e-06,5.9037239657276e-09,2.625e-06,5.900834114914148e-09,2.625e-06,5.903696618070736e-09,2.625e-06,5.906289273045299e-09,2.625e-06,5.898324622476687e-09,2.625e-06,5.899955957987581e-09,2.625e-06,5.895812699491711e-09,2.625e-06,5.901982096372463e-09,2.625e-06,5.902203729189093e-09,2.625e-06,5.90291130967777e-09,2.625e-06,5.896908984184071e-09,2.625e-06,5.898858522487202e-09,2.625e-06,5.900411747548372e-09,2.625e-06,5.900329606922013e-09,2.625e-06,5.902034066667778e-09,2.625e-06,5.90287534936392e-09,2.625e-06,5.905024865346062e-09,2.625e-06,5.90300285600253e-09,2.625e-06,5.901099624599317e-09,2.625e-06,5.900208288850953e-09,2.625e-06,5.901712035616178e-09,2.625e-06,5.900939217044841e-09,2.625e-06,5.898520018939551e-09,2.625e-06,5.904191579029611e-09,2.625e-06,5.901953684336284e-09,2.625e-06,5.903806004705953e-09,2.625e-06,5.902749995101939e-09,2.625e-06,5.903555731366984e-09,2.625e-06,5.902517890520697e-09,2.625e-06,5.898790750618953e-09,2.625e-06,5.902058302955387e-09,2.625e-06,5.904561714533613e-09,2.625e-06,5.903437912665696e-09,2.625e-06,5.896182379455122e-09,2.625e-06,5.900057775428596e-09,2.625e-06,5.902951898094471e-09,2.625e-06,5.90188771123939e-09,2.625e-06,5.902077532613443e-09
2.675e-06,5.937256996477923e-09,2.675e-06,5.936824318710169e-09,2.675e-06,5.936988801564027e-09,2.675e-06,5.934810195755849e-09,2.675e-06,5.935153902511877e-09,2.675e-06,5.940313835764938e-09,2.675e-06,5.934660013792587e-09,2.675e-06,5.939616754383427e-09,2.675e-06,5.940285422388325e-09,2.675e-06,5.938057085488335e-09,2.675e-06,5.93524004244417e-09,2.675e-06,5.936197416870395e-09,2.675e-06,5.9388938741752e-09,2.675e-06,5.935911523279833e-09,2.675e-06,5.938869363673807e-09,2.675e-06,5.941459607894701e-09,2.675e-06,5.933600808877525e-09,2.675e-06,5.935121645459945e-09,2.675e-06,5.93107809137358e-09,2.675e-06,5.937116617890258e-09,2.675e-06,5.937497975701778e-09,2.675e-06,5.938077495490606e-09,2.675e-06,5.932097842951415e-09,2.675e-06,5.933940605887419e-09,2.675e-06,5.93567580809176e-09,2.675e-06,5.935474429320076e-09,2.675e-06,5.937301764312598e-09,2.675e-06,5.937968286545512e-09,2.675e-06,5.940049161367638e-09,2.675e-06,5.938268390226139e-09,2.675e-06,5.936216483778655e-09,2.675e-06,5.935453601521464e-09,2.675e-06,5.936892123397629e-09,2.675e-06,5.93616294204421e-09,2.675e-06,5.933592424690715e-09,2.675e-06,5.939386938802811e-09,2.675e-06,5.93691314363179e-09,2.675e-06,5.939024803439963e-09,2.675e-06,5.937985484818287e-09,2.675e-06,5.938818365504665e-09,2.675e-06,5.937811745303924e-09,2.675e-06,5.93396256117526e-09,2.675e-06,5.937214897157757e-09,2.675e-06,5.93975829679445e-09,2.675e-06,5.938559539511622e-09,2.675e-06,5.931390487130197e-09,2.675e-06,5.935362375382056e-09,2.675e-06,5.938296179183933e-09,2.675e-06,5.937013239996706e-09,2.675e-06,5.937284155245186e-09
2.725e-06,5.972467853380176e-09,2.725e-06,5.972047484233431e-09,2.725e-06,5.972194121252161e-09,2.725e-06,5.969976349216968e-09,2.725e-06,5.970418709260553e-09,2.725e-06,5.975431438013073e-09,2.725e-06,5.969949321992563e-09,2.725e-06,5.974794504166326e-09,2.725e-06,5.975499458267681e-09,2.725e-06,5.973195015151952e-09,2.725e-06,5.970415932550747e-09,2.725e-06,5.971389655912968e-09,2.725e-06,5.974073154429271e-09,2.725e-06,5.971128072489771e-09,2.725e-06,5.973958022196512e-09,2.725e-06,5.976682968349835e-09,2.725e-06,5.968790110742699e-09,2.725e-06,5.970375779933572e-09,2.725e-06,5.966347183617736e-09,2.725e-06,5.972340034488167e-09,2.725e-06,5.972684477690083e-09,2.725e-06,5.97329973999592e-09,2.725e-06,5.967306185138445e-09,2.725e-06,5.969206431339843e-09,2.725e-06,5.970854010328243e-09,2.725e-06,5.970693819432575e-09,2.725e-06,5.972457179688907e-09,2.725e-06,5.973129822818312e-09,2.725e-06,5.975281342365801e-09,2.725e-06,5.973365817637986e-09,2.725e-06,5.971458890533954e-09,2.725e-06,5.970678408521274e-09,2.725e-06,5.972075352588142e-09,2.725e-06,5.971424850640823e-09,2.725e-06,5.968895253760731e-09,2.725e-06,5.974568374785357e-09,2.725e-06,5.972139590892569e-09,2.725e-06,5.974210332031363e-09,2.725e-06,5.973163713240765e-09,2.725e-06,5.973973826588455e-09,2.725e-06,5.972903626446003e-09,2.725e-06,5.969148659066669e-09,2.725e-06,5.972488510791284e-09,2.725e-06,5.974892560692439e-09,2.725e-06,5.973724577158228e-09,2.725e-06,5.966633902879316e-09,2.725e-06,5.970576013791595e-09,2.725e-06,5.973421767435525e-09,2.725e-06,5.972198019012013e-09,2.725e-06,5.972540778398819e-09
2.775e-06,6.007667589335512e-09,2.775e-06,6.007242345366788e-09,2.775e-06,6.007361609936251e-09,2.775e-06,6.005112860447632e-09,2.775e-06,6.005928456246034e-09,2.775e-06,6.010564335369078e-09,2.775e-06,6.005179390871377e-09,2.775e-06,6.009968805009958e-09,2.775e-06,6.010957925750389e-09,2.775e-06,6.008609818301239e-09,2.775e-06,6.005543859344636e-09,2.775e-06,6.006845292970381e-09,2.775e-06,6.009255472539194e-09,2.775e-06,6.006325588523074e-09,2.775e-06,6.009088566210996e-09,2.775e-06,6.011848273019254e-09,2.775e-06,6.003973066850642e-09,2.775e-06,6.00560888862633e-09,2.775e-06,6.001604847736622e-09,2.775e-06,6.007523606337084e-09,2.775e-06,6.007885274955954e-09,2.775e-06,6.008519346750285e-09,2.775e-06,6.002480839641656e-09,2.775e-06,6.004440774531202e-09,2.775e-06,6.006055051221258e-09,2.775e-06,6.005856064369749e-09,2.775e-06,6.007638827257187e-09,2.775e-06,6.008328143300071e-09,2.775e-06,6.01051029722989e-09,2.775e-06,6.008472271973262e-09,2.775e-06,6.00667670355065e-09,2.775e-06,6.005876311890848e-09,2.775e-06,6.007520581635055e-09,2.775e-06,6.006901455548444e-09,2.775e-06,6.004126316176242e-09,2.775e-06,6.009754639243148e-09,2.775e-06,6.007349969416774e-09,2.775e-06,6.009414269082253e-09,2.775e-06,6.008344878822307e-09,2.775e-06,6.009172211865147e-09,2.775e-06,6.008027959129418e-09,2.775e-06,6.004331042520118e-09,2.775e-06,6.007701263286819e-09,2.775e-06,6.010317323039372e-09,2.775e-06,6.009137342078048e-09,2.775e-06,6.00185026372658e-09,2.775e-06,6.005785562580913e-09,2.775e-06,6.008581449689255e-09,2.775e-06,6.007386580392662e-09,2.775e-06,6.007765349664541e-09
2.825e-06,6.043180847425771e-09,2.825e-06,6.042842270087718e-09,2.825e-06,6.042988637464191e-09,2.825e-06,6.040392447344692e-09,2.825e-06,6.041145280736961e-09,2.825e-06,6.045957669378635e-09,2.825e-06,6.041000181598941e-09,2.825e-06,6.045473730268163e-09,2.825e-06,6.046438779010414e-09,2.825e-06,6.044058420885034e-09,2.825e-06,6.040914725128906e-09,2.825e-06,6.042417794060686e-09,2.825e-06,6.044767949753667e-09,2.825e-06,6.041978591933425e-09,2.825e-06,6.044685845319141e-09,2.825e-06,6.047343455906614e-09,2.825e-06,6.039393987223618e-09,2.825e-06,6.040919940230057e-09,2.825e-06,6.036912853830032e-09,2.825e-06,6.042908654366828e-09,2.825e-06,6.043198137973199e-09,2.825e-06,6.044062640369458e-09,2.825e-06,6.037978699669625e-09,2.825e-06,6.039944263622243e-09,2.825e-06,6.041564270424436e-09,2.825e-06,6.041322788018097e-09,2.825e-06,6.043051960931834e-09,2.825e-06,6.043909292801474e-09,2.825e-06,6.046092181042333e-09,2.825e-06,6.044055824150803e-09,2.825e-06,6.041936709397312e-09,2.825e-06,6.041182584083252e-09,2.825e-06,6.042997155520811e-09,2.825e-06,6.042361786445063e-09,2.825e-06,6.039599602515748e-09,2.825e-06,6.04501046284748e-09,2.825e-06,6.042872193178214e-09,2.825e-06,6.044784200311048e-09,2.825e-06,6.043861139049493e-09,2.825e-06,6.044632247920549e-09,2.825e-06,6.043611315854249e-09,2.825e-06,6.040265422858068e-09,2.825e-06,6.043221461552708e-09,2.825e-06,6.045703698127092e-09,2.825e-06,6.044695750230098e-09,2.825e-06,6.037646895408841e-09,2.825e-06,6.041422838705225e-09,2.825e-06,6.04392266770616e-09,2.825e-06,6.043128128919996e-09,2.825e-06,6.043182287517883e-09
2.875e-06,6.078792862932384e-09,2.875e-06,6.078573295030862e-09,2.875e-06,6.07869930198377e-09,2.875e-06,6.075818671822234e-09,2.875e-06,6.076383791176303e-09,2.875e-06,6.081551686377285e-09,2.875e-06,6.076834080264512e-09,2.875e-06,6.081109668240838e-09,2.875e-06,6.081907531761174e-09,2.875e-06,6.079470122650447e-09,2.875e-06,6.076447985701421e-09,2.875e-06,6.077915166166426e-09,2.875e-06,6.08041841696779e-09,2.875e-06,6.077675081459936e-09,2.875e-06,6.080395838277554e-09,2.875e-06,6.082991401558389e-09,2.875e-06,6.07492912911459e-09,2.875e-06,6.076364804604235e-09,2.875e-06,6.072385833123436e-09,2.875e-06,6.07848829671346e-09,2.875e-06,6.078700486584995e-09,2.875e-06,6.079732844425998e-09,2.875e-06,6.073578204534965e-09,2.875e-06,6.075558741448068e-09,2.875e-06,6.07725847353142e-09,2.875e-06,6.076923246559905e-09,2.875e-06,6.078616718927979e-09,2.875e-06,6.07965452677476e-09,2.875e-06,6.081817361292591e-09,2.875e-06,6.079757207932383e-09,2.875e-06,6.077403294850913e-09,2.875e-06,6.076604774794908e-09,2.875e-06,6.078448526782527e-09,2.875e-06,6.077804683587767e-09,2.875e-06,6.075155958683905e-09,2.875e-06,6.080453561964004e-09,2.875e-06,6.078546398120607e-09,2.875e-06,6.080430557775847e-09,2.875e-06,6.079489497833604e-09,2.875e-06,6.080270006717429e-09,2.875e-06,6.079288452651171e-09,2.875e-06,6.076145568734259e-09,2.875e-06,6.078881881826293e-09,2.875e-06,6.081106551689513e-09,2.875e-06,6.080207850375768e-09,2.875e-06,6.073467365673014e-09,2.875e-06,6.077118368758383e-09,2.875e-06,6.079450233693218e-09,2.875e-06,6.078906311954958e-09,2.875e-06,6.078804405363886e-09
2.925e-06,6.114394738945309e-09,2.925e-06,6.114234154316413e-09,2.925e-06,6.11429448000802e-09,2.925e-06,6.111349366174303e-09,2.925e-06,6.112037614784972e-09,2.925e-06,6.117071023439421e-09,2.925e-06,6.112524799928299e-09,2.925e-06,6.116720443537763e-09,2.925e-06,6.117560552635041e-09,2.925e-06,6.115021166504688e-09,2.925e-06,6.112052132936638e-09,2.925e-06,6.113510985306221e-09,2.925e-06,6.116033612665507e-09,2.925e-06,6.11327906459995e-09,2.925e-06,6.115890827370501e-09,2.925e-06,6.118647528068629e-09,2.925e-06,6.110525579057812e-09,2.925e-06,6.111994110804909e-09,2.925e-06,6.108058083468922e-09,2.925e-06,6.114144761358444e-09,2.925e-06,6.114308685014363e-09,2.925e-06,6.115380976438814e-09,2.925e-06,6.109183163634977e-09,2.925e-06,6.111192248564272e-09,2.925e-06,6.112875919925362e-09,2.925e-06,6.11258492885657e-09,2.925e-06,6.114158474538184e-09,2.925e-06,6.115224370939859e-09,2.925e-06,6.117497422146605e-09,2.925e-06,6.115272325897867e-09,2.925e-06,6.113026909098288e-09,2.925e-06,6.112235882654566e-09,2.925e-06,6.11404158400939e-09,2.925e-06,6.113455949413031e-09,2.925e-06,6.110819888539069e-09,2.925e-06,6.116051208826873e-09,2.925e-06,6.114184460686567e-09,2.925e-06,6.116039127263159e-09,2.925e-06,6.115085744709385e-09,2.925e-06,6.115826094028567e-09,2.925e-06,6.114800256068427e-09,2.925e-06,6.111707835170431e-09,2.925e-06,6.114587724676358e-09,2.925e-06,6.116667984394767e-09,2.925e-06,6.1157681719866e-09,2.925e-06,6.109107212609071e-09,2.925e-06,6.112715525647682e-09,2.925e-06,6.114995959789913e-09,2.925e-06,6.114482720710411e-09,2.925e-06,6.114487754468254e-09
2.975e-06,6.149595186043499e-09,2.975e-06,6.149299309489456e-09,2.975e-06,6.149435931050489e-09,2.975e-06,6.146456005613053e-09,2.975e-06,6.147370164680071e-09,2.975e-06,6.152128054059781e-09,2.975e-06,6.14772148506196e-09,2.975e-06,6.151793442754501e-09,2.975e-06,6.152746712447569e-09,2.975e-06,6.150189962893027e-09,2.975e-06,6.14706983380501e-09,2.975e-06,6.148751426820484e-09,2.975e-06,6.151146976100527e-09,2.975e-06,6.148432039125193e-09,2.975e-06,6.150997088799102e-09,2.975e-06,6.153714483291471e-09,2.975e-06,6.145704491624324e-09,2.975e-06,6.147259739534841e-09,2.975e-06,6.143380944040344e-09,2.975e-06,6.149191392789469e-09,2.975e-06,6.149445221714329e-09,2.975e-06,6.150558092899351e-09,2.975e-06,6.144422911528752e-09,2.975e-06,6.146418712354988e-09,2.975e-06,6.147967960186888e-09,2.975e-06,6.147635754293095e-09,2.975e-06,6.149321786290349e-09,2.975e-06,6.150387808582025e-09,2.975e-06,6.152645362230174e-09,2.975e-06,6.150290128178017e-09,2.975e-06,6.148169146426589e-09,2.975e-06,6.147463843105206e-09,2.975e-06,6.149268892313656e-09,2.975e-06,6.148679718663904e-09,2.975e-06,6.146086024503391e-09,2.975e-06,6.151201154819695e-09,2.975e-06,6.149327502071032e-09,2.975e-06,6.151069985176104e-09,2.975e-06,6.150196156287819e-09,2.975e-06,6.150995935560779e-09,2.975e-06,6.149915737092951e-09,2.975e-06,6.146870263544083e-09,2.975e-06,6.149668420321702e-09,2.975e-06,6.151811248617524e-09,2.975e-06,6.150909439305996e-09,2.975e-06,6.14439609569509e-09,2.975e-06,6.147921570837291e-09,2.975e-06,6.150134154255418e-09,2.975e-06,6.149611972645193e-09,2.975e-06,6.149571605194697e-09
3.025e-06,6.184270702797221e-09,3.025e-06,6.183889123895529e-09,3.025e-06,6.184222621758122e-09,3.025e-06,6.18151080094544e-09,3.025e-06,6.182317528228682e-09,3.025e-06,6.186814248039716e-09,3.025e-06,6.18235928451033e-09,3.025e-06,6.186434944401835e-09,3.025e-06,6.187371336396628e-09,3.025e-06,6.184935016002619e-09,3.025e-06,6.181918522380777e-09,3.025e-06,6.183666322053894e-09,3.025e-06,6.185788924513441e-09,3.025e-06,6.18302410182817e-09,3.025e-06,6.185638825962218e-09,3.025e-06,6.188306208117841e-09,3.025e-06,6.180602710972374e-09,3.025e-06,6.181908998265055e-09,3.025e-06,6.178224348045082e-09,3.025e-06,6.183775698205265e-09,3.025e-06,6.184298165080483e-09,3.025e-06,6.18519622724399e-09,3.025e-06,6.1791895144054e-09,3.025e-06,6.181147122147869e-09,3.025e-06,6.182660405907463e-09,3.025e-06,6.182283512499335e-09,3.025e-06,6.184131822805513e-09,3.025e-06,6.185052661573702e-09,3.025e-06,6.187246182343048e-09,3.025e-06,6.184997866744356e-09,3.025e-06,6.182956521404877e-09,3.025e-06,6.182274988654037e-09,3.025e-06,6.184068391791766e-09,3.025e-06,6.183514870435783e-09,3.025e-06,6.180868735135072e-09,3.025e-06,6.185876398570213e-09,3.025e-06,6.183826559588149e-09,3.025e-06,6.185706555910641e-09,3.025e-06,6.184968164456418e-09,3.025e-06,6.185731133862937e-09,3.025e-06,6.184729229090975e-09,3.025e-06,6.181650829795534e-09,3.025e-06,6.18425929248748e-09,3.025e-06,6.18658031458449e-09,3.025e-06,6.18557901097549e-09,3.025e-06,6.179153744563755e-09,3.025e-06,6.182819324711881e-09,3.025e-06,6.185046524397478e-09,3.025e-06,6.184246496400048e-09,3.025e-06,6.184228734892985e-09
3.075e-06,6.219262085925548e-09,3.075e-06,6.218982202734573e-09,3.075e-06,6.219275622478848e-09,3.075e-06,6.216725557376755e-09,3.075e-06,6.217444271726789e-09,3.075e-06,6.22191789821433e-09,3.075e-06,6.217353429769602e-09,3.075e-06,6.221476114599076e-09,3.075e-06,6.222324075868588e-09,3.075e-06,6.220014306019694e-09,3.075e-06,6.217096906961511e-09,3.075e-06,6.218788702336771e-09,3.075e-06,6.220842250110214e-09,3.075e-06,6.217970939955624e-09,3.075e-06,6.220665190345371e-09,3.075e-06,6.223344522717557e-09,3.075e-06,6.215746895891971e-09,3.075e-06,6.216892527627866e-09,3.075e-06,6.213319492200567e-09,3.075e-06,6.218801331028245e-09,3.075e-06,6.219465368841967e-09,3.075e-06,6.220217916754195e-09,3.075e-06,6.214169664948503e-09,3.075e-06,6.216204876716121e-09,3.075e-06,6.217802371153035e-09,3.075e-06,6.217294900917887e-09,3.075e-06,6.219240289969962e-09,3.075e-06,6.220122670898561e-09,3.075e-06,6.222265688350093e-09,3.075e-06,6.220142139877098e-09,3.075e-06,6.218086136500469e-09,3.075e-06,6.217327445829206e-09,3.075e-06,6.219113773384515e-09,3.075e-06,6.21857963342483e-09,3.075e-06,6.215882928946041e-09,3.075e-06,6.220929634017481e-09,3.075e-06,6.218786038718361e-09,3.075e-06,6.22084118516329e-09,3.075e-06,6.220066993080472e-09,3.075e-06,6.220850204164893e-09,3.075e-06,6.219854367430396e-09,3.075e-06,6.216645011970836e-09,3.075e-06,6.219303288317273e-09,3.075e-06,6.221651772199863e-09,3.075e-06,6.220552958348485e-09,3.075e-06,6.2141794311353e-09,3.075e-06,6.217962376391426e-09,3.075e-06,6.220229194743092e-09,3.075e-06,6.21923280810191e-09,3.075e-06,6.219337820074872e-09
3.125e-06,6.25456702675444e-09,3.125e-06,6.25435917289735e-09,3.125e-06,6.254545866295339e-09,3.125e-06,6.251940662220872e-09,3.125e-06,6.252754279384881e-09,3.125e-06,6.257146533061621e-09,3.125e-06,6.252723155117128e-09,3.125e-06,6.25675838786756e-09,3.125e-06,6.25765947423806e-09,3.125e-06,6.255251492472615e-09,3.125e-06,6.2524029903062e-09,3.125e-06,6.254034064125125e-09,3.125e-06,6.256150528492411e-09,3.125e-06,6.253278298605756e-09,3.125e-06,6.255882933970207e-09,3.125e-06,6.258700786313795e-09,3.125e-06,6.250982762292751e-09,3.125e-06,6.252254804210199e-09,3.125e-06,6.248630391856023e-09,3.125e-06,6.254145920490368e-09,3.125e-06,6.254739301731876e-09,3.125e-06,6.25554279734388e-09,3.125e-06,6.249420352494706e-09,3.125e-06,6.251553771490839e-09,3.125e-06,6.253107526347329e-09,3.125e-06,6.252614254005906e-09,3.125e-06,6.254483566497362e-09,3.125e-06,6.255370881416456e-09,3.125e-06,6.257605846687433e-09,3.125e-06,6.255372324533779e-09,3.125e-06,6.253410423249788e-09,3.125e-06,6.252643869349147e-09,3.125e-06,6.254353301535477e-09,3.125e-06,6.253890622740523e-09,3.125e-06,6.251256972299666e-09,3.125e-06,6.256229101157868e-09,3.125e-06,6.254108071107452e-09,3.125e-06,6.256159560697801e-09,3.125e-06,6.255335351943826e-09,3.125e-06,6.256127588724422e-09,3.125e-06,6.255052914618126e-09,3.125e-06,6.251881592167023e-09,3.125e-06,6.254691369050908e-09,3.125e-06,6.25689649442052e-09,3.125e-06,6.255785265567346e-09,3.125e-06,6.249450089449135e-09,3.125e-06,6.253259758063318e-09,3.125e-06,6.255441151893553e-09,3.125e-06,6.254501598356026e-09,3.125e-06,6.254721165816659e-09
3.175e-06,6.289858500305072e-09,3.175e-06,6.289647352468346e-09,3.175e-06,6.289808034354725e-09,3.175e-06,6.287172562940898e-09,3.175e-06,6.288079527048079e-09,3.175e-06,6.29237749176616e-09,3.175e-06,6.288051093772664e-09,3.175e-06,6.292028598633021e-09,3.175e-06,6.292959667158212e-09,3.175e-06,6.290479863728013e-09,3.175e-06,6.287630411270612e-09,3.175e-06,6.289305634521484e-09,3.175e-06,6.291415518973163e-09,3.175e-06,6.288565611453453e-09,3.175e-06,6.29110125881355e-09,3.175e-06,6.293962878919321e-09,3.175e-06,6.286224323686866e-09,3.175e-06,6.287577164993032e-09,3.175e-06,6.28394680228895e-09,3.175e-06,6.289424042993945e-09,3.175e-06,6.290031586778949e-09,3.175e-06,6.290854731318176e-09,3.175e-06,6.284689342931672e-09,3.175e-06,6.286883659957022e-09,3.175e-06,6.288402681383982e-09,3.175e-06,6.28787645314163e-09,3.175e-06,6.289757605015616e-09,3.175e-06,6.290666101984453e-09,3.175e-06,6.29292746061566e-09,3.175e-06,6.290573936174976e-09,3.175e-06,6.288723076664498e-09,3.175e-06,6.287928149806899e-09,3.175e-06,6.289619982785161e-09,3.175e-06,6.28921956056692e-09,3.175e-06,6.286579855524975e-09,3.175e-06,6.291506215397037e-09,3.175e-06,6.289416028959597e-09,3.175e-06,6.291458572554642e-09,3.175e-06,6.290610320885519e-09,3.175e-06,6.291417045888756e-09,3.175e-06,6.290268139279962e-09,3.175e-06,6.287151634845639e-09,3.175e-06,6.289999179397994e-09,3.175e-06,6.292160939550827e-09,3.175e-06,6.291042241562807e-09,3.175e-06,6.284732794863529e-09,3.175e-06,6.288561087015936e-09,3.175e-06,6.290691698618436e-09,3.175e-06,6.289780953937823e-09,3.175e-06,6.290036920449767e-09
3.225e-06,6.325665770984958e-09,3.225e-06,6.325706647803101e-09,3.225e-06,6.324903055860784e-09,3.225e-06,6.324725959137827e-09,3.225e-06,6.323530940903594e-09,3.225e-06,6.328143164371952e-09,3.225e-06,6.323956342982091e-09,3.225e-06,6.328433252753938e-09,3.225e-06,6.327478369300945e-09,3.225e-06,6.326160506856372e-09,3.225e-06,6.325925663901315e-09,3.225e-06,6.32579583807467e-09,3.225e-06,6.32589293282204e-09,3.225e-06,6.326068424813512e-09,3.225e-06,6.328545194216409e-09,3.225e-06,6.327575294067373e-09,3.225e-06,6.323739198318029e-09,3.225e-06,6.325587964786729e-09,3.225e-06,6.322794278943455e-09,3.225e-06,6.325647025919953e-09,3.225e-06,6.325600155847713e-09,3.225e-06,6.326307659571318e-09,3.225e-06,6.323893465101254e-09,3.225e-06,6.322822218134406e-09,3.225e-06,6.323921403393158e-09,3.225e-06,6.326541328779297e-09,3.225e-06,6.326573419935663e-09,3.225e-06,6.326441320038126e-09,3.225e-06,6.326454948309285e-09,3.225e-06,6.327139805974342e-09,3.225e-06,6.325845137408482e-09,3.225e-06,6.325738809965472e-09,3.225e-06,6.325395581297273e-09,3.225e-06,6.324725567685752e-09,3.225e-06,6.324875529644314e-09,3.225e-06,6.326762161800767e-09,3.225e-06,6.326609139564551e-09,3.225e-06,6.326436194820432e-09,3.225e-06,6.327370439584784e-09,3.225e-06,6.327197451507611e-09,3.225e-06,6.325452145981178e-09,3.225e-06,6.323745056469793e-09,3.225e-06,6.326629879562684e-09,3.225e-06,6.327442688790626e-09,3.225e-06,6.327214763126601e-09,3.225e-06,6.320968066497682e-09,3.225e-06,6.324033037950136e-09,3.225e-06,6.325787803601231e-09,3.225e-06,6.326254022696734e-09,3.225e-06,6.324237456495067e-09
3.275e-06,6.361238398145471e-09,3.275e-06,6.361521256623881e-09,3.275e-06,6.359954765459505e-09,3.275e-06,6.361505632180021e-09,3.275e-06,6.35886794053435e-09,3.275e-06,6.363664322724831e-09,3.275e-06,6.359594846264994e-09,3.275e-06,6.36449301451593e-09,3.275e-06,6.362229031725111e-09,3.275e-06,6.36166949069938e-09,3.275e-06,6.36319753225095e-09,3.275e-06,6.361771296953119e-09,3.275e-06,6.360550650099778e-09,3.275e-06,6.362777862566064e-09,3.275e-06,6.365295967805095e-09,3.275e-06,6.361577283701732e-09,3.275e-06,6.360494343196549e-09,3.275e-06,6.362669436565037e-09,3.275e-06,6.360471753063384e-09,3.275e-06,6.36150306558101e-09,3.275e-06,6.360994533743341e-09,3.275e-06,6.361650640469475e-09,3.275e-06,6.361884157635514e-09,3.275e-06,6.358565178922987e-09,3.275e-06,6.359326254224753e-09,3.275e-06,6.364053870242092e-09,3.275e-06,6.362939629785828e-09,3.275e-06,6.362032656757458e-09,3.275e-06,6.360525172982138e-09,3.275e-06,6.363192387356687e-09,3.275e-06,6.362300726901503e-09,3.275e-06,6.362767196168976e-09,3.275e-06,6.360912517315941e-09,3.275e-06,6.36005112157462e-09,3.275e-06,6.36216185937193e-09,3.275e-06,6.362022631106468e-09,3.275e-06,6.363156410117277e-09,3.275e-06,6.361523711159436e-09,3.275e-06,6.363563900064183e-09,3.275e-06,6.362793866751028e-09,3.275e-06,6.360609713108074e-09,3.275e-06,6.359849158468033e-09,3.275e-06,6.362758462037478e-09,3.275e-06,6.362617212418467e-09,3.275e-06,6.362989411281291e-09,3.275e-06,6.356822653718006e-09,3.275e-06,6.359325332157536e-09,3.275e-06,6.360942292703321e-09,3.275e-06,6.362358849714944e-09,3.275e-06,6.358660486323624e-09
